Source,Name,RSS feed URLs (where available),Type,Associated Twitter Handle,Associated Publisher,Text Aliases,Tags
https://www.thepeninsulaqatar.com,The Peninsula,,News Source,@peninsulaqatar,The Peninsula,,Referring|International|MENA
https://www.thepeterboroughexaminer.com,The Peterborough Examiner,,News Source,@ptboexaminer,The Peterborough Examiner,,Referring|International|NAmerica
https://www.inquirer.com,The Philadelphia Inquirer,,News Source,@PhillyInquirer,The Philadelphia Inquirer,,left-center|Referring|International|NAmerica
https://www.thetrumpet.com,The Phildelphia Trumpet,,News Source,@theTrumpet_com,The Phildelphia Trumpet,,Referring|Christian|NAmerica
https://www.dailypioneer.com,The Pioneer,,News Source,@TheDailyPioneer,The Pioneer,,Referring|International|Asia
https://www.cleveland.com,The Plain Dealer,,News Source,@clevelanddotcom,The Plain Dealer,,Referring|International|NAmerica
https://www.providencejournal.com,The Providence Journal,,News Source,@projo,The Providence Journal,,Referring|International|NAmerica
https://www.therecord.com,The Record,,News Source,@WR_Record,The Record,,Referring|International|NAmerica
http://regionaltimes.com,The Regional Daily Times of Sindh,,News Source,,The Regional Daily Times of Sindh,,Referring|International|Asia
http://richmondfreepress.com,The Richmond Free Press,,News Source,@FreePressRVA,The Richmond Free Press,,Referring|International|NAmerica
https://rightcoast.typepad.com,The Right Coast,,News Source,,The Right Coast,,Referring|International|NAmerica
http://www.royalgazette.com,The Royal Gazette,,News Source,@TheRoyalGazette,The Royal Gazette,,Referring|International|LAmerica
https://www.sltrib.com,The Salt Lake Tribune,,News Source,@sltrib,The Salt Lake Tribune,,Referring|International|NAmerica
https://www.sfchronicle.com,The San Francisco Chronicle,,News Source,@sfchronicle,The San Francisco Chronicle,,Referring|International|NAmerica
https://www.santafenewmexican.com,The Santa Fe New Mexican,,News Source,"@thenewmexican
",The Santa Fe New Mexican,,Referring|International|NAmerica
https://www.scotsman.com,The Scotsman,,News Source,@TheScotsman,The Scotsman,,Referring|International|Europe
https://www.spectator.co.uk,The Spectator,,News Source,@spectator,The Spectator,,Referring|International|Europe
https://www.state-journal.com,The State Journal,,News Source,@statejournal,The State Journal,,left-center|Referring|International|NAmerica
https://www.thestate.com,The State Journal,,News Source,@thestate,The State Journal,,Referring|International|NAmerica
http://thestatesman.com,The Statesman,,News Source,@TheStatesmanLtd,The Statesman,,Referring|International|Asia
http://thesun.co.uk,The Sun,,News Source,@thesun,The Sun,,Referring|International|Europe
https://www.thetelegram.com,The Telegram,,News Source,@StJohnsTelegram,The Telegram,,Referring|International|NAmerica
https://www.thetimes.co.uk,The Times,,News Source,@thetimes,The Times,,Referring|International|Europe
https://timesofindia.indiatimes.com,The Times of India,,News Source,@timesofindia,The Times of India,,Referring|International|Asia
https://www.thestar.com,The Toronto Star,,News Source,@torontostar,The Toronto Star,,Referring|International|NAmerica
http://www.tripolipost.com,The Tripoli Post,,News Source,@ResearchSnipers,The Tripoli Post,,Referring|International|MENA
https://vancouversun.com,The Vancouver Sun,,News Source,@VancouverSun,The Vancouver Sun,,Referring|International|NAmerica
https://pilotonline.com,The Virginian-Pilot,,News Source,@virginianpilot,The Virginian-Pilot,,Referring|International|NAmerica
https://www.washingtonpost.com,The Washington Post,,News Source,@washingtonpost,The Washington Post,,left-center|Referring|International|NAmerica
www.theweek.in,The Week,,News Source,@TheWeekLive,The Week,,Referring|International|Asia
https://www.kansas.com,The Wichita Eagle,,News Source,@kansasdotcom,The Wichita Eagle,,Referring|International|NAmerica
https://windsorstar.com,The Windsor Star,,News Source,@TheWindsorStar,The Windsor Star,,Referring|International|NAmerica
http://www.yemenpost.net,The Yemen Times,,News Source,@YemenPostNews,The Yemen Times,,Referring|International|MENA
https://www.theblaze.com/,TheBlaze,,News Source,@theblaze,TheBlaze,,right|Referring|International|NAmerica
https://thirdway.hymnsam.co.uk,Third Way Magazine,,News Source,,Third Way Magazine,,Referring|Christian|Europe
https://time.com/,Time,,News Source,@Time,Time,,Referring|International|NAmerica
https://www.timescolonist.com,Times Colonist,,News Source,@timescolonist,Times Colonist,,Referring|International|NAmerica
https://timesofoman.com,Times of Oman,,News Source,@timesofoman,Times of Oman,,Referring|International|MENA
https://www.timesunion.com,Times Union,,News Source,@timesunion,Times Union,,Referring|International|NAmerica
https://www.touchstonemag.com,Touchstone Magazine,,News Source,@touchstonemag,Touchstone Magazine,,Referring|Christian|NAmerica
https://towardfreedom.org,Toward Freedom,,News Source,@TowardFreedom,Toward Freedom,,Referring|International|NAmerica
http://www.tradearabia.com,Trade Arabia,,News Source,@tradearabia,Trade Arabia,,Referring|International|MENA
https://en.trend.az,Trend News,,News Source,@trend_en,Trend News,,Referring|International|MENA
https://truthout.org,Truth Out,,News Source,@truthout,Truth Out,,Referring|International|NAmerica
https://www.tulsaworld.com,Tulsa World,,News Source,@tulsaworld,Tulsa World,,Referring|International|NAmerica
https://www.tap.info.tn,Tunis Afrique Presse,,News Source,@AgenceTAP,Tunis Afrique Presse,,Referring|Wire|MENA
http://www.hurriyetdailynews.com,Turkish Daily News,,News Source,@HDNER,Turkish Daily News,,Referring|International|MENA
https://www.ts.fi,Turun Sanomat,,News Source,@turunsanomat,Turun Sanomat,,Referring|International|Europe
tyden.cz,Týden,,News Source,@Tydencz,Týden,,Referring|International|Europe
usnews.com,U.S. News & World Report,,News Source,@usnews,U.S. News & World Report,,Referring|International|NAmerica
https://www.ucanews.com,Union of Catholic Asian News,,News Source,@Ucanews,Union of Catholic Asian News,,Referring|Christian|Asia
http://www.una-oic.org,Union of Organization of Islamic Countries News Agencies,,News Source,@IINANews_En,Union of Organization of Islamic Countries News Agencies,,Referring|Wire|MENA
http://www.uniindia.com,United News of India,,News Source,@uniindianews,United News of India,,Referring|International|Asia
https://www.upi.com,United Press International,,News Source,@upi,United Press International,,Referring|Wire|NAmerica
https://www.usatoday.com,USA Today,,News Source,@usatoday,USA Today, ,center|Referring|International|NAmerica
http://vancouversun.com,Vancouver Sun,,News Source,@VancouverSun,Vancouver Sun,,Referring|International|NAmerica
https://veja.abril.com.br,Veja,,News Source,@VEJA,Veja,,Referring|International|LAmerica
visao.sapo.pt,Visão,,News Source,@Visao_pt,Visão,,Referring|International|Europe
https://www.insidevoa.com,Voice of America,,News Source,@insidevoa,Voice of America,,Referring|International|NAmerica
https://www.vomcanada.com,Voice of the Martyrs Canada,,News Source,@vomc,Voice of the Martyrs Canada,,Referring|Christian|NAmerica
https://www.vox.com,Vox,,News Source,@voxdotcom,Vox, ,left|Referring|International|NAmerica
https://www.vn.nl/,Vrij Nederland,,News Source,@vrij_nederland,Vrij Nederland,,Referring|International|Europe
https://www.wsj.com,Wall Street Journal,,News Source,@WSJ,Wall Street Journal,,right-center|Referring|International|NAmerica
https://freegovinfo.info,Washington Daybook,,News Source,,Washington Daybook,,Referring|International|NAmerica
http://washingtonjewishweek.com/,Washington Jewish Week,,News Source,@WJWeek,Washington Jewish Week,,Referring|Jewish|NAmerica
https://www.weaselzippers.us,Weasel Zippers,,News Source,@weaselzippers,Weasel Zippers,,Referring|International|NAmerica
https://www.wellandtribune.ca,Welland Tribune,,News Source,@WellandTribune,Welland Tribune,,Referring|International|NAmerica
https://www.westhawaiitoday.com,West Hawaii Today,,News Source,@westhawaiitoday,West Hawaii Today,,Referring|International|NAmerica
https://www.whittierdailynews.com,Whittier Daily News,,News Source,@WhittierNews,Whittier Daily News,,Referring|International|NAmerica
https://www.winnipegfreepress.com,Winnipeg Free Press,,News Source,@WinnipegNews,Winnipeg Free Press,,Referring|International|NAmerica
https://www.jewishchronicle.org/,Wisconsin Jewish Chronicle,,News Source,@WIJewish,Wisconsin Jewish Chronicle,,Referring|Jewish|NAmerica
world.wng.org,World,,News Source,@WNGdotorg,World,,Referring|International|NAmerica
https://www.wsws.org,World Socialist Website,,News Source,@WSWS_Updates,World Socialist Website,,Referring|International|NAmerica
https://www.worldwatchmonitor.org,World Watch Monitor,,News Source,@wwmonitor,World Watch Monitor,,Referring|Christian|NAmerica
https://www.worthynews.com,Worth News,,News Source,@worthynews,Worth News,,Referring|Christian|NAmerica
https://www.wyomingnews.com,Wyoming News,,News Source,@WTEnews,Wyoming News,,Referring|International|NAmerica
http://www.xinhuanet.com,Xinhua,,News Source,@XHNews,Xinhua,,Referring|Wire|Asia
https://yated.com/,Yated Ne'eman,,News Source,@RealYated,Yated Ne'eman,,Referring|Jewish|NAmerica
https://www.sabanew.net/,Yemen News Agency,,News Source,@sabanew_,Yemen News Agency,,Referring|Wire|MENA
http://jpost.com/,Jerusalem Post,,News Source,@Jerusalem_Post|@JPostOpinion,Jerusalem Post,Jerusalem Post|Jpost,Israeli|English|Current-Affairs|right-center|Source|MENA
https://www.maariv.co.il/,Maariv,,News Source,@maarivonline,Jerusalem Post,Maariv|Ma'ariv|NRG,Israeli|Hebrew|Current-Affairs|right-center|Source|MENA
http://shmuelrosner.com,Shmuel Rosner,,News Source,@rosnersdomain,Shmuel Rosner,Shmuel Rosner|rosnersdomain,Israeli|English|Current-Affairs|center|Source|MENA
http://timesofisrael.com/,Times of Israel,,News Source,@TimesofIsrael,Times of Israel,Times of Israel,Israeli|English|Current-Affairs|center|Source|MENA
http://ynetnews.com/,Ynet - English,,News Source,@ynetnews,Yediot,Ynet|Yediot|Yedioth|ynetnews,Israeli|English|Current-Affairs|center|Source|MENA
http://ynet.com/,Ynet - Hebrew,,News Source,@ynetalerts,Yediot,ידיות אחרונות,Israeli|Hebrew|Current-Affairs|center|Source|MENA
http://zman.co.il,Zman Israel,,News Source,@ZmanIsrael,Times of Israel,Zman Israel|ZmanIsrael,Israeli|Hebrew|Current-Affairs|center|Source|MENA
http://972mag.com/,972mag,,News Source,@972mag,972Mag,972mag|972 Mag|972 Magazine,Israeli|English|Current-Affairs|left|Source|MENA
http://mekomit.co.il,Sikha Mekomit,,News Source,@mekomit,972Mag,sikha mekomit|Local Call|שיחה מקומית,Israeli|Hebrew|Current-Affairs|left|Source|MENA
http://en.globes.co.il,Globes - English,,News Source,@GlobesEnglish,Globes,גלובס,Israeli|English|Financial|center|Source|MENA
http://gpoeng.gov.il,Israeli Government Press Office - English,,News Source,@GPOIsrael,Israeli Government Press Office,Israeli Government Press Office,Israeli|English|Official|center|Source|MENA
http://www.maannews.com/,Ma'an News Agency,,News Source,@MaanNewsAgency,Ma'an News Agency,Ma'an News Agency|Ma'an,Palestinian|English|Current-Affairs|Source|MENA
http://nocamels.com,Nocamels,,News Source,@NoCamels,Nocamels,Nocamels,Israeli|English|Innovation-Tech|Source|MENA
http://palestinechronicle.com/,Palestine Chronicle,,News Source,@PalestineChron,Palestine Chronicle,Palestine Chronicle,Palestinian|English|Current-Affairs|Source|MENA
http://english.pnn.ps/,Palestine News Network,,News Source,@pnnenglish,Palestine News Network,Palestine News Network,Palestinian|English|Current-Affairs|Source|MENA
https://www.debka.com/,Debka File - English,,News Source,@debkafile|@debka_english,Debka File,Debka File,Israeli|English|Security|right|Source|MENA
http://debka.co.il/,Debka File - Hebrew,,News Source,@debka_hebrew,Debka File,תיק דבקה,Israeli|Hebrew|Security|right|Source|MENA
http://israelhayom.com/,Israel Hayom - English,,News Source,@IsraelHayomEng,Israel Hayom,Israel Hayom|IsraelHayom,Israeli|English|Current-Affairs|right|Source|MENA
http://israelhayom.co.il/,Israel Hayom - Hebrew,,News Source,@IsraelHayomHeb,Israel Hayom,ישראל היום,Israeli|Hebrew|Current-Affairs|right|Source|MENA
http://calcalist.co.il/,Calcalist,,News Source,@calcalist,Yediot,Calcalist|כלכליסט,Israeli|Hebrew|Financial|center|Source|MENA
http://globes.co.il/,Globes,,News Source,@globesnews,Globes,Globes,Israeli|Hebrew|Financial|center|Source|MENA
http://gpo.gov.il,Israeli Government Press Office - Hebrew,,News Source,@GPOIsrael,Israeli Government Press Office,"לשכת האיתונות הממשלתלית|לע""ם",Israeli|Hebrew|Source|MENA
http://themarker.com/,The Marker,,News Source,@TheMarker,Haaretz,The Marker|TheMarker,Israeli|Hebrew|Financial|center|Source|MENA
http://haaretz.com/,Haaretz - English,,News Source,@haaretzcom,Haaretz,Haaretz|Ha'aretz,Israeli|English|Current-Affairs|left-center|Source|MENA
http://haaretz.co.il/,Haaretz - Hebrew,,News Source,@Haaretz,Haaretz,הארץ,Israeli|Hebrew|Current-Affairs|left-center|Source|MENA
https://www.wafa.ps/,Wafa (Palestinian News and Info Agency) - Arabic,,News Source,@WAFA_PS,Wafa (Palestinian News and Information),,Palestinian|Arabic|Current-Affairs|Source|MENA
http://english.wafa.ps/,Wafa (Palestinian News and Info Agency) - English,,News Source,@WAFANewsEnglish,Wafa (Palestinian News and Information),Wafa|Palestinian News and Info Agency,Palestinian|English|Current-Affairs|Source|MENA
http://israelnationalnews.com/,Arutz 7 - English,,News Source,@ArutzSheva_En,Arutz 7,Arutz 7|Israel National News,Israeli|English|Current-Affairs|right|Source|MENA
http://inn.co.il/,Arutz 7 - Hebrew,,News Source,@arutz7heb,Arutz 7,ערוץ 7,Israeli|Hebrew|Current-Affairs|right|Source|MENA
http://makorrishon.co.il/,Makor Rishon,,News Source,@MakorRishon,Israel Hayom,Makor Rishon,Israeli|Hebrew|Current-Affairs|right|Source|MENA
http://hamodia.com/,HaModia,,News Source,@HamodiaUS,HaModia,HaModia,Israeli|Hebrew|Current-Affairs|right-center|Source|NAmerica
http://www.jdn.co.il/,Jewish Ultra-Orthodox News,,News Source,@JDNfeed,HaModia,Jewish Ultra-Orthodox News|HaModia,Israeli|Hebrew|Current-Affairs|right-center|Source|MENA
http://shehaben.com/,Shehab News Agency,,News Source,@ShehabAgency,Shehab News,,Palestinian|English|Official|Current-Affairs|Source|MENA
https://www.gaza48.com/,GAZA NEWS 48,,News Source,@MousaNews,GAZA NEWS 48,,Palestinian|Arabic|Current-Affairs|Source|MENA
@dahliasc,Dahlia Scheindlin,,Twitter Handle,,972+,,Source Journalist
@MairavZ,Mairav Zonszein,,Twitter Handle,,972+,,Source Journalist
@Inbaluna,Inbal Ben Yehuda,,Twitter Handle,,972+,,Source Journalist
@edokonrad,Edo Konrad,,Twitter Handle,,972+,,Source Journalist
@NatashaRoth01,Natasha Roth,,Twitter Handle,,972+,,Source Journalist
@aj_iraqi,Amjad Iraqi,,Twitter Handle,,972+,,Source Journalist
@Ha_Matar,Haggai Matar,,Twitter Handle,,972+,,Source Journalist
@RamiYounisPS,Rami Younis,,Twitter Handle,,972+,,Source Journalist
@samwithaner,Samer Badawi,,Twitter Handle,,972+,,Source Journalist
@lisang,Lisa Goldman,,Twitter Handle,,972+,,Source Journalist
@nsheizaf,Noam Sheizaf,,Twitter Handle,,972+,,Source Journalist
@yuval_ba,Yuval Ben-Ami,,Twitter Handle,,972+,,Source Journalist
@myaguarnieri,Mya Guarnieri,,Twitter Handle,,972+,,Source Journalist
@reider,Dimi Reider,,Twitter Handle,,972+,,Source Journalist
@NoaYachot,Noa Yachot,,Twitter Handle,,972+,,Source Journalist
@972mag,Institutional,,Twitter Handle,,972+,,Source Journalist
@HenrietteChacar,Henriette Shacar,,Twitter Handle,,972+,,Source Journalist
@AzizAbuSarah,Aziz Abu Sarah,,Twitter Handle,,972+,,Source Journalist
@amberinzaman,Amberin Zaman,,Twitter Handle,,Al-Monitor,,Referring
@AsaadHannaa,Asaad Hanna,,Twitter Handle,,Al-Monitor,,Referring
@ATParasiliti,Andrew Parasiliti,,Twitter Handle,,Al-Monitor,,Referring
@barbaraslavin1,Barbara Slavin,,Twitter Handle,,Al-Monitor,,Referring
@HanaSalahGaza,Hana Salah,,Twitter Handle,,Al-Monitor,,Referring
@lrozen,Laura Rozen,,Twitter Handle,,Al-Monitor,,Referring
@m_bizar,MAYSAM BIZÆR میثم بی‌زر,,Twitter Handle,,Al-Monitor,,Referring
@mashabani,Mohammad Ali Shabani,,Twitter Handle,,Al-Monitor,,Referring
@MNajmuddine,Makram Najmuddine,,Twitter Handle,,Al-Monitor,,Referring
@MSuchkov_ALM,Maxim A. Suchkov,,Twitter Handle,,Al-Monitor,,Referring
@NazlanErtan_ALM,Nazlan Ertan,,Twitter Handle,,Al-Monitor,,Referring
@samkbren,Sam Brennan,,Twitter Handle,,Al-Monitor,,Referring
@thekarami,Arash Karami,,Twitter Handle,,Al-Monitor,,Referring
@AnatRosenberg‏,Anat Rosenberg,,Twitter Handle,,Ha'aretz,,Source Journalist
@AnshelPfeffer,Anshel Pfeffer,,Twitter Handle,,Ha'aretz,,Source Journalist
@asafronel,Asaf Ronel,,Twitter Handle,,Ha'aretz,,Source Journalist
@avischarf,Avi Scharf,,Twitter Handle,,Ha'aretz,,Source Journalist
@bradleyburston,Bradley Burston,,Twitter Handle,,Ha'aretz,,Source Journalist
@ChemiShalev,Chemi Shalev,,Twitter Handle,,Ha'aretz,,Source Journalist
@chickos99,Roy Chicky Arad,,Twitter Handle,,Ha'aretz,,Source Journalist
@DafnaArad1,Dafna Arad,,Twitter Handle,,Ha'aretz,,Source Journalist
@Ellie_AA87‏,Ellie Armon Azoulay,,Twitter Handle,,Ha'aretz,,Source Journalist
@haaretzcom,Insitutional,,Twitter Handle,,Ha'aretz,,Source Journalist
@Hass_Haaretz,Amira Hass,,Twitter Handle,,Ha'aretz,,Source Journalist
@HShezaf,Hagar Shezaf,,Twitter Handle,,Ha'aretz,,Source Journalist
@levy_haaretz,Gideon Levy,,Twitter Handle,,Ha'aretz,,Source Journalist
@liorkodner,Lior Kodner,,Twitter Handle,,Ha'aretz,,Source Journalist
@noa_landau,Noa Landau,,Twitter Handle,,Ha'aretz,,Source Journalist
@oferaderet,Ofer Aderet,,Twitter Handle,,Ha'aretz,,Source Journalist
@ruthschuster,Ruth Schuster,,Twitter Handle,,Ha'aretz,,Source Journalist
@spungin,Simon Spungin,,Twitter Handle,,Ha'aretz,,Source Journalist
@UriahCanaff,Uriah Canaf,,Twitter Handle,,Ha'aretz,,Source Journalist
@yishaih,Yishai Halper,,Twitter Handle,,Ha'aretz,,Source Journalist
@yotberg,Yotam Berger,,Twitter Handle,,Ha'aretz,,Source Journalist
amirtibon,Amir Tibon,,Twitter Handle,,Ha'aretz,,Source Journalist
@arik3000,Ariel Kahana,,Twitter Handle,,Israel Hayom EN,,Source Journalist
@BismuthBoaz,Boaz Bismuth,,Twitter Handle,,Israel Hayom EN,,Source Journalist
@DanLavie1,Dan Lavie,,Twitter Handle,,Israel Hayom EN,,Source Journalist
@dansiryoti,Daniel Siryoti,,Twitter Handle,,Israel Hayom EN,,Source Journalist
@Efrat_Forsher,Efrat Forsher,,Twitter Handle,,Israel Hayom EN,,Source Journalist
@eldadbeck,Eldad Beck,,Twitter Handle,,Israel Hayom EN,,Source Journalist
@hanan_greene,Hanan Greenwood,,Twitter Handle,,Israel Hayom EN,,Source Journalist
@IsraelHayomEN,Inst. account,,Twitter Handle,,Israel Hayom EN,,Source Journalist
@ItsikSaban,Itsik Saban,,Twitter Handle,,Israel Hayom EN,,Source Journalist
@Jacksonrichman,Jackson Richman,,Twitter Handle,,Israel Hayom EN,,Source Journalist
@LilachShoval,Lilach Shoval,,Twitter Handle,,Israel Hayom EN,,Source Journalist
@ArutzSheva_En,Insitutional,,Twitter Handle,,Israel National News,,Source Journalist
@AshrafRamelah,Ashraf Ramelah,,Twitter Handle,,Israel National News,,Source Journalist
@DavidBedein,David Bedein,,Twitter Handle,,Israel National News,,Source Journalist
@EdwinBlackBook,Edwin Black,,Twitter Handle,,Israel National News,,Source Journalist
@GilRonen64,Gil Ronen,,Twitter Handle,,Israel National News,,Source Journalist
@giuliomeotti,Giuilo Meotti,,Twitter Handle,,Israel National News,,Source Journalist
@MarkLangfan,Mark Langfan,,Twitter Handle,,Israel National News,,Source Journalist
@Phyllischesler,Phyllis Schesler,,Twitter Handle,,Israel National News,,Source Journalist
@RTorossian5wpr,Ron Torossian,,Twitter Handle,,Israel National News,,Source Journalist
@RubinReport,David Rubin,,Twitter Handle,,Israel National News,,Source Journalist
@theyoni,Yoni Kempinski,,Twitter Handle,,Israel National News,,Source Journalist
@tzvi_lev,Tzvi Lev,,Twitter Handle,,Israel National News,,Source Journalist
@UziBaruch,Uzi Baruch,,Twitter Handle,,Israel National News,,Source Journalist
@jack_sommers,Jack Sommers,,Twitter Handle,,Jewish Chronicle,,Referring
@rinawolfson,Rina Wolfson,,Twitter Handle,,Jewish Chronicle,,Referring
@1annejoseph,Anne Joseph,,Twitter Handle,,Jewish Chronicle,,Referring
@BenWeich,Ben Weich,,Twitter Handle,,Jewish Chronicle,,Referring
@Daniel_Sugarman,Daniel Sugarman,,Twitter Handle,,Jewish Chronicle,,Referring
@ggcondeixa,Gus Condeixa,,Twitter Handle,,Jewish Chronicle,,Referring
@JewishChron,Institutional Account,,Twitter Handle,,Jewish Chronicle,,Referring
@Kerensd,Keren David,,Twitter Handle,,Jewish Chronicle,,Referring
@MichaelDaventry,Michael Sercan Daventry,,Twitter Handle,,Jewish Chronicle,,Referring
@Robert_Philpot,Robert Philpot,,Twitter Handle,,Jewish Chronicle,,Referring
@Rosa_Doherty,Rosa Doherty,,Twitter Handle,,Jewish Chronicle,,Referring
@SandyRashty,Sandy Rashty,,Twitter Handle,,Jewish Chronicle,,Referring
@stephenpollard,Stephen Pollard,,Twitter Handle,,Jewish Chronicle,,Referring
@CJ_Appleby,יחיאל יעקב (((Colin Appleby))),,Twitter Handle,,Jewish News,,Referring
@JewishNewsUK,Institutional Account,,Twitter Handle,,Jewish News,,Referring
@mathilde_frot,Mathilde Frot,,Twitter Handle,,Jewish News,,Referring
@Mendelpol,Jack Mendel,,Twitter Handle,,Jewish News,,Referring
@richferrer,Richard Ferrer,,Twitter Handle,,Jewish News,,Referring
@jacksonrichman,Jackson Richman,,Twitter Handle,,JNS,,Source Journalist
@JNS_org,Institutional,,Twitter Handle,,JNS,,Source Journalist
@AFilan,Allyn Fischer-LLAN,,Twitter Handle,,Jpost,,Source Journalist
@AmySpiro,Amy Spiro,,Twitter Handle,,Jpost,,Source Journalist
@ArianeMandell,Ariane Mandell,,Twitter Handle,,Jpost,,Source Journalist
@CarolineGlick,Caroline Glick,,Twitter Handle,,Jpost,,Source Journalist
@davidbjpost,David Brinn,,Twitter Handle,,Jpost,,Source Journalist
@EricaSchachne,Erica Schachne,,Twitter Handle,,Jpost,,Source Journalist
@EWohlgelernter,Elli Wohlgelernter,,Twitter Handle,,Jpost,,Source Journalist
@eytanhalon,Eytan Halon,,Twitter Handle,,Jpost,,Source Journalist
@Jerusalem_Post,JPost,,Twitter Handle,,Jpost,,Source Journalist
@JPostOpinion,JPost Opinion,,Twitter Handle,,Jpost,,Source Journalist
@JPostPolitics,JPost Politics,,Twitter Handle,,Jpost,,Source Journalist
@julianehelmhold,Juliane Helmhold,,Twitter Handle,,Jpost,,Source Journalist
@LahavHarkov,Lahav Harkov,,Twitter Handle,,Jpost,,Source Journalist
@LiatCollins1,Liat Collins,,Twitter Handle,,Jpost,,Source Journalist
@mawilner,Michael Wilner,,Twitter Handle,,Jpost,,Source Journalist
@noaamouyal,Noa Amouyal,,Twitter Handle,,Jpost,,Source Journalist
@RealEricSumner,Eric Sumner,,Twitter Handle,,Jpost,,Source Journalist
@sfrantzman,Seth Frantzman,,Twitter Handle,,Jpost,,Source Journalist
@shoshana_ariel,Shoshana Kranish,,Twitter Handle,,Jpost,,Source Journalist
@Tamarbenozer,Tabar Ben Ozer,,Twitter Handle,,Jpost,,Source Journalist
@tovahlazaroff,Tovah Lazaroff,,Twitter Handle,,Jpost,,Source Journalist
@yaakovkatz,Yaakov Katz,,Twitter Handle,,Jpost,,Source Journalist
@HebrewMaanNews ‏,Inst. Hebrew,,Twitter Handle,,Maan,,Source Journalist
@kasakrah ‏,Kareem Asakrah,,Twitter Handle,,Maan,,Source Journalist
@killian_redden ‏,Killian Redden,,Twitter Handle,,Maan,,Source Journalist
@MaanNewsAgency,Institutional,,Twitter Handle,,Maan,,Source Journalist
@are_eb,Areeb Ullah,,Twitter Handle,,Middle East Eye,,Referring
@azadessa,Azad Essa,,Twitter Handle,,Middle East Eye,,Referring
@chloejbenoist,Chloé Benoist,,Twitter Handle,,Middle East Eye,,Referring
@daniaakkad,Dania Akkad,,Twitter Handle,,Middle East Eye,,Referring
@DanielHiltonCFC,Daniel Hilton,,Twitter Handle,,Middle East Eye,,Referring
@davidahearst,David Hearst,,Twitter Handle,,Middle East Eye,,Referring
@defusertt,Yunus Emre Oruç,,Twitter Handle,,Middle East Eye,,Referring
@DillyHussain88,Dilly Hussain,,Twitter Handle,,Middle East Eye,,Referring
@megan_otoole,Megan O'Toole,,Twitter Handle,,Middle East Eye,,Referring
@ragipsoylu,Ragıp Soylu,,Twitter Handle,,Middle East Eye,,Referring
@richards1052,Tikun Olam,,Twitter Handle,,Middle East Eye,,Referring
@SherenK,Sheren Khalel,,Twitter Handle,,Middle East Eye,,Referring
@simonbhooper,Simon Hooper,,Twitter Handle,,Middle East Eye,,Referring
@_deeyanaa,Dyana So,,Twitter Handle,,No Camels,,Source Journalist
@Anouk Lorie,Anouk Lorie,,Twitter Handle,,No Camels,,Source Journalist
@Avner82,Avner Meyrav,,Twitter Handle,,No Camels,,Source Journalist
@elanawidmann,Elana Widman,,Twitter Handle,,No Camels,,Source Journalist
@fashionsocial,Simona Shemer,,Twitter Handle,,No Camels,,Source Journalist
@IdoLevy5,Ido Levy,,Twitter Handle,,No Camels,,Source Journalist
@LaurenBlanchard12,Lauren Blanchard,,Twitter Handle,,No Camels,,Source Journalist
@NoCamels,No Camels,,Twitter Handle,,No Camels,,Source Journalist
@Noonanlive,Michael Noonan,,Twitter Handle,,No Camels,,Source Journalist
@rbendavid,Ricky Ben-David,,Twitter Handle,,No Camels,,Source Journalist
@YonatanSredni,Yonatan Sredni,,Twitter Handle,,No Camels,,Source Journalist
@yuvalhaimovits,Yuval Haimovits,,Twitter Handle,,No Camels,,Source Journalist
@HannaKawas,Hanna Kawas,,Twitter Handle,,Palestine Chronicle,,Source Journalist
@ijassat ‏,Iqbal Jassat,,Twitter Handle,,Palestine Chronicle,,Source Journalist
@Jonathan_K_Cook,Jonathan Cook,,Twitter Handle,,Palestine Chronicle,,Source Journalist
@nevegordon,Neve Gordon,,Twitter Handle,,Palestine Chronicle,,Source Journalist
@PalestineChron,Institutional,,Twitter Handle,,Palestine Chronicle,,Source Journalist
@RamzyBaroud,Ramzy Baroud,,Twitter Handle,,Palestine Chronicle,,Source Journalist
@SamBahour ‏,Sam Bahour,,Twitter Handle,,Palestine Chronicle,,Source Journalist
@samhusseini,Sam Husseini,,Twitter Handle,,Palestine Chronicle,,Source Journalist
@umjihad ‏,Tammy Obeidallah,,Twitter Handle,,Palestine Chronicle,,Source Journalist
@walzerscent,Ramona Wadi,,Twitter Handle,,Palestine Chronicle,,Source Journalist
@YDGAZA,Yousef Ahmed,,Twitter Handle,,Palestine Chronicle,,Source Journalist
@YousefAljamal,Yousef Al-Jamal,,Twitter Handle,,Palestine Chronicle,,Source Journalist
@pnnenglish,,,Twitter Handle,,PNN,,Source Journalist
@QudsNen,Quds News Network,,Twitter Handle,,PNN,,Source Journalist
@ShehabAgencyEn,Insitutional,,Twitter Handle,,Shehab News,,Source Journalist
@AmandaBDan,Amanda Borschel-Dan,,Twitter Handle,,TOI,,Source Journalist
@batshuaj,Jessica Steinberg,,Twitter Handle,,TOI,,Source Journalist
@davidhorovitz,David Horovitz,,Twitter Handle,,TOI,,Source Journalist
@DovLieber,Dov Lieber,,Twitter Handle,,TOI,,Source Journalist
@Ehud_Yaari,Ehud Yaari,,Twitter Handle,,TOI,,Source Journalist
@elieleshem,Elie Leshem,,Twitter Handle,,TOI,,Source Journalist
@EricCortellessa,Luke Tress,,Twitter Handle,,TOI,,Source Journalist
@eyalnevo,Eyal Nevo,,Twitter Handle,,TOI,,Source Journalist
